sitecode,Class,Region_detail,Region,Note,lat,long,Region_detail2,beta_region,beta_id,ohwm_region,ohwm_id,corps_region,corps_id,nwca_region,nwca_id
NEUB114,I,GP_U,GP,NA,42.77535,-98.08398,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NEUB116,I,GP_U,GP,NA,42.75838,-97.94547,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NEUB117,I,GP_U,GP,NA,42.75839,-97.95216,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NHNE8900_V,I,NE,East,NA,43.177455,-71.564791,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NHNE8903_V,I,NE,East,NA,43.173871,-70.929746,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NHNE8905_V,I,NE,East,NA,43.1707043,-71.2163451,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NHNE8906_V,U,NE,East,NA,43.171191,-71.214266,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NHNE9034_BO,P,NE,East,NA,43.1784252,-72.2302194,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NHNE9035_BO,P,NE,East,NA,43.17210108,-72.21529424,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NHNE9627_V,I,NE,East,NA,43.1255971,-71.6449762,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NHNE9628_V,I,NE,East,NA,43.129729,-71.640128,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NHNE9674_V,E,NE,East,NA,43.9560681,-71.7218551,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NHNE9675_V,I,NE,East,NA,43.9572432,-71.7216553,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NHNE9676_V,P,NE,East,NA,43.9584881,-71.720669,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NMAW1256,P,AW,West,"Review more closely. Likely P, but field observations don't always match logger readings. Lots of ringing",36.92706528,-106.5637097,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,WMT,4
NMAW1261,P,AW,West,NA,36.68241659,-105.6554903,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NMAW1266,P,AW,West,NA,36.34906445,-106.0437941,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,WMT,4
NMAW1273,I,AW,West,NA,35.67177853,-105.9881134,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NMAW1274,E,AW,West,NA,35.64171932,-105.9893285,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NMAW1278,P,AW,West,NA,35.43390461,-106.1236391,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NMAW1279,P,AW,West,NA,35.39562947,-105.943858,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NMAW1284,I,AW,West,NA,35.10130691,-108.7500785,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NMAW1291,P,AW,West,NA,33.14426015,-105.899652,AW,Arid West,6,Northern Plains,3,USACE Arid West Region,7,WMT,4
NMAW1292,E,AW,West,NA,33.12646961,-104.3429327,AW,Arid West,6,Southern Plains,4,USACE Arid West Region,7,XER,5
NMAW1293,I,AW,West,NA,32.84602779,-104.4018569,AW,Arid West,6,Southern Plains,4,USACE Arid West Region,7,XER,5
NMAW1294,E,AW,West,NA,32.67227811,-104.3664123,AW,Arid West,6,Southern Plains,4,USACE Arid West Region,7,XER,5
NMAW1295,E,AW,West,NA,32.58934726,-104.4193189,AW,Arid West,6,Southern Plains,4,USACE Arid West Region,7,XER,5
NMAW1296,E,AW,West,NA,32.40358449,-104.2287312,AW,Arid West,6,Southern Plains,4,USACE Arid West Region,7,XER,5
NMAW1298,P,AW,West,Logger record short but gage confirms status,32.21495245,-104.2300423,AW,Arid West,6,Southern Plains,4,USACE Arid West Region,7,XER,5
NMAW1299,I,AW,West,NA,32.02227502,-104.0561986,AW,Arid West,6,Southern Plains,4,USACE Arid West Region,7,XER,5
NMAW9036,P,AW,West,"Despite L1 giving many dry readings, L2 is consistently wet. Field observations do not corroborate with dry L1 readings",35.99218333,-105.9307283,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NMAW9037,E,AW,West,Q&D review of logger data,35.58001037,-106.0350583,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NMAW9043,E,AW,West,Q&D review of logger data,36.92238,-106.59337,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,WMT,4
NMAW9044,I,AW,West,Q&D review of logger data,36.70987225,-107.308902,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,WMT,4
NMAW9045,U,AW,West,Can't tell from logger or photos. Reject.,36.70374609,-107.315225,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,WMT,4
NMCB33,I,GP_C,GP,NA,33.40023932,-105.7035964,GP,Northern Great Plains,3,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMCB34,I,GP_C,GP,NA,33.39365448,-105.7406551,GP,Northern Great Plains,3,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMCB35,P,GP_C,GP,NA,33.40598806,-105.7393742,GP,Northern Great Plains,3,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMCV11,P,GP_C,GP,NA,33.52406813,-105.4644943,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,WMT,4
NMCV45,E,GP_C,GP,NA,35.09842212,-104.6755064,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NMCV46,E,GP_C,GP,NA,35.0945265,-104.6616922,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
NMSB118,I,GP_S,GP,NA,32.32810836,-104.3390071,GP,Southern Great Plains,4,Southern Plains,4,USACE Arid West Region,7,XER,5
NMSB2,E,GP_S,GP,NA,32.29058,-104.34914,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,XER,5
NMSB3,P,GP_S,GP,NA,32.51202,-104.33071,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,XER,5
NMSB4,E,GP_S,GP,NA,32.25587949,-104.3715972,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,XER,5
NMSV32,I,GP_S,GP,NA,32.82767279,-104.8030135,GP,Southern Great Plains,4,Southern Plains,4,USACE Arid West Region,7,XER,5
NMSV65,E,GP_S,GP,NA,32.50738253,-104.3721022,GP,Southern Great Plains,4,Southern Plains,4,USACE Great Plains Region,5,XER,5
NMWM1260,P,WM,West,"Loggers show erroneous dry periods, but USGS gage confirms flow status",36.70334391,-105.5682398,WM,Western Mountains,5,Northwest,0,USACE Arid West Region,7,WMT,4
NMWM1300,I,WM,West,NA,36.99298055,-106.0384785,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
NMWM1301,I,WM,West,NA,36.98893379,-105.5325745,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
NMWM1302,P,WM,West,NA,36.982146,-106.073711,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
NMWM1303,P,WM,West,NA,36.96646534,-105.5071937,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
NMWM1305,P,WM,West,"Loggers show erroneous dry periods, but USGS gage confirms flow status",36.89719827,-105.2605619,WM,Western Mountains,5,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM1311,P,WM,West,NA,36.535837,-105.22477,WM,Western Mountains,5,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM1314,P,WM,West,NA,36.30290117,-105.5812572,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM1316,P,WM,West,NA,35.96408031,-105.9051964,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
NMWM1318,E,WM,West,NA,35.89035575,-106.3080932,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM1319,E,WM,West,NA,35.88835482,-106.2974471,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM1320,E,WM,West,NA,35.88656995,-106.308027,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM1328,P,WM,West,Q&D review of logger data,35.66912097,-106.7434356,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM1332,P,WM,West,Short record but USGS gage confirms status,33.41021338,-105.7413655,WM,Western Mountains,5,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM1333,I,WM,West,NA,33.39262709,-105.7242854,WM,Western Mountains,5,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM1335,I,WM,West,NA,33.39155003,-105.6114219,WM,Western Mountains,5,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM1856,P,WM,West,NA,33.89171141,-108.5153144,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM1857,P,WM,West,NA,33.0614241,-108.537665,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM9051,I,WM,West,Q&D review of logger data,35.87527067,-106.6271662,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM9054,E,WM,West,Q&D review of logger data,33.41081495,-105.7408789,WM,Western Mountains,5,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM9055,E,WM,West,Q&D review of logger data,33.38363533,-105.59588,WM,Western Mountains,5,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NMWM9063,E,WM,West,Q&D review of logger data,36.73297,-105.55345,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NVAW1179,P,AW,West,"L1 shows drying, but L2 does not, nor does USGS gage",41.93394187,-115.6757244,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1182,I,AW,West,Q&D review of logger and gage data,41.68941484,-115.8440822,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1187,I,AW,West,"Review of gage data, which is much longer than logger data (which suggests E)",40.95490028,-116.4404842,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1190,I,AW,West,NA,40.80381522,-116.2008122,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1191,I,AW,West,NA,40.72603131,-116.0777749,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1193,P,AW,West,NA,40.7107179,-116.1251375,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1196,P,AW,West,Loggers show some erroneous drying but gage and field observations show wet conditions,40.2253,-116.73,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1197,I,AW,West,Q&D inspection of logger data,40.17101276,-116.4861665,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1200,I,AW,West,"Logger has many short, clustered flashy flows, but gage shows clearly intermittent",39.86895,-116.1669236,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1201,P,AW,West,Q&D inspection of logger data,39.78972848,-116.3009476,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1204,P,AW,West,NA,39.51297342,-119.71227,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1205,P,AW,West,NA,39.49490832,-119.8942371,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1206,I,AW,West,NA,39.37737227,-119.7437234,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1207,P,AW,West,NA,39.21645257,-114.5296759,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1208,P,AW,West,Likely P but end of record gets hard to interpret. USGS gage says P,39.21251027,-117.1130225,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1210,I,AW,West,NA,39.18132955,-119.6947973,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1211,P,AW,West,NA,39.1757117,-119.8049503,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1212,I,AW,West,NA,39.16556691,-119.7216924,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1219,P,AW,West,Q&D inspection of logger data,38.88767819,-117.2446956,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW1231,E,AW,West,NA,36.22688345,-115.0731105,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
NVAW1234,E,AW,West,NA,36.15422763,-115.7270737,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
NVAW1236,P,AW,West,NA,36.12367326,-115.4861702,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
NVAW1237,I,AW,West,NA,36.12283167,-115.4827158,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
NVAW1238,E,AW,West,NA,36.11986666,-115.4640006,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
NVAW1242,P,AW,West,NA,36.09188763,-115.0198027,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
NVAW1243,E,AW,West,NA,36.08290385,-115.4517342,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
NVAW1244,P,AW,West,NA,36.07962925,-115.4775828,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
NVAW1245,I,AW,West,NA,36.07960288,-115.4725649,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
NVAW1247,I,AW,West,NA,35.98451969,-115.8269993,AW,Arid West,6,Southwest,6,USACE Arid West Region,7,XER,5
NVAW9019,E,AW,West,Q&D inspection of logger data,41.65375578,-115.7837596,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW9229,E,AW,West,Q&D inspection of logger data,39.88481014,-116.1732004,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVAW9231,E,AW,West,Q&D inspection of logger data,39.17487668,-119.7022622,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
NVWM1255,P,WM,West,NA,38.96470401,-119.8489019,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NVWM9034,E,WM,West,Q&D inspection of logger data,38.95862,-119.85423,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
NYNE4129_V,I,NE,East,NA,43.947817,-73.990527,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE8595_V,U,NE,East,NA,42.017478,-74.605927,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE8602_B,I,NE,East,NA,41.944065,-74.588876,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE8942_B,I,NE,East,NA,41.79969,-73.742762,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE8943_B,P,NE,East,NA,41.788112,-73.732262,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE8944_BO,U,NE,East,NA,41.791992,-73.740739,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE9027_B,P,NE,East,NA,40.58352167,-74.12852333,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE9028_B,I,NE,East,NA,40.58447667,-74.12681,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE9029_B,U,NE,East,NA,40.58054333,-74.145625,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE9030_B,I,NE,East,NA,40.59779,-74.15535167,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE9032_B,P,NE,East,NA,40.59881667,-74.15524,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE9111_B,I,NE,East,NA,41.94452,-74.588867,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
NYNE9549_B,E,NE,East,NA,41.801133,-73.730271,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
OHNE8283_B,P,NE,East,NA,39.18481174,-84.52972403,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,IPL,3
OHNE8288_B,I,NE,East,NA,39.25522513,-84.47375922,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,IPL,3
OHNE8419_B,E,NE,East,NA,39.18150361,-84.5743081,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8437_B,P,NE,East,NA,39.21866836,-84.38926503,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,IPL,3
OHNE8465_B,I,NE,East,NA,39.25266665,-84.75255351,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8466_B,E,NE,East,NA,39.25153508,-84.75413328,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8471_B,E,NE,East,NA,39.25079421,-84.75383575,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8563_B,P,NE,East,NA,39.05312374,-84.32907321,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8605_V,E,NE,East,NA,38.6956902,-83.4292445,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8607_V,P,NE,East,NA,38.763717,-82.5681914,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8621_V,E,NE,East,NA,38.7591177,-82.5934531,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8626_B,U,NE,East,NA,38.72504753,-83.44301353,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8633_B,I,NE,East,NA,38.7127022,-83.43175205,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8636_V,I,NE,East,NA,38.7283692,-82.5238179,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8640_V,E,NE,East,NA,38.6980198,-83.4305867,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE8644_V,E,NE,East,NA,38.72248,-82.53178,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OHNE9125_B,I,NE,East,NA,39.21962518,-84.38896428,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,IPL,3
OHNE9126_B,I,NE,East,NA,39.15416558,-84.53015696,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,IPL,3
OHNE9127_B,P,NE,East,NA,39.15164716,-84.52895395,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,IPL,3
OHNE9128_B,I,NE,East,NA,39.29301406,-84.74546405,NE,Northeast,1,Northeast,1,USACE Midwest Region,4,IPL,3
OKCB105,E,GP_C,GP,NA,36.92562,-102.57051,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
OKCB37,E,GP_C,GP,NA,36.62402,-101.24738,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
OKCB38,E,GP_C,GP,NA,36.962328,-102.809421,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
OKCB39,I,GP_C,GP,NA,36.958843,-102.746217,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
OKCB40,E,GP_C,GP,NA,36.96838,-102.786242,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
OKCB41,U,GP_C,GP,NA,36.62402,-101.24738,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
OKCB42,U,GP_C,GP,NA,36.913381,-102.965983,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
OKCB43,I,GP_C,GP,NA,36.82504,-100.54947,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
OKCV1073,P,GP_C,GP,NA,35.65785,-99.30487,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
OKNE54_V,I,NE,East,NA,36.37759428,-95.00734578,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKNE8133_B,I,NE,East,NA,36.83227667,-96.35306553,NE,Northeast,1,Northeast,1,USACE Great Plains Region,5,IPL,3
OKNE9107_B,I,NE,East,NA,36.80192079,-96.37502799,NE,Northeast,1,Northeast,1,USACE Great Plains Region,5,IPL,3
OKNE9194_B,U,NE,East,NA,36.02024828,-94.85545767,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKNE9249_V,P,NE,East,NA,35.67548672,-94.84196027,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKNE9439_B,E,NE,East,NA,36.02606814,-94.85294386,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKNE9440_B,E,NE,East,NA,36.07562207,-94.81011889,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKSE9161_B,I,SE,East,NA,34.71387332,-94.6733372,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKSE9162_B,I,SE,East,NA,34.71520892,-94.68476012,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKSE9266_B,I,SE,East,NA,34.74568368,-94.57995027,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKSE9291_BO,I,SE,East,NA,34.63484299,-94.65199201,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKSE9323_B,I,SE,East,NA,34.70701387,-94.53883738,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKSE9354_B,P,SE,East,NA,34.36833311,-94.62502319,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKSE9361_B,U,SE,East,NA,34.36681535,-94.61033932,SE,Southeast,2,Southeast,2,USACE Eastern Mountains and Piedmont Region,2,EMU,2
OKSE9559_V,I,SE,East,NA,34.44855293,-96.65445819,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
OKSE9560_VO,I,SE,East,NA,34.4529,-96.6662,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
OKSE9561_V,I,SE,East,NA,34.44051463,-96.65632348,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
OKSE9562_V,I,SE,East,NA,34.44644,-96.63409,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
OKSE9672_V,P,SE,East,NA,34.45097309,-96.65424781,SE,Southeast,2,Southeast,2,USACE Great Plains Region,5,IPL,3
PANE0567_V,I,NE,East,NA,40.411555,-75.22217167,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE3138_V,E,NE,East,NA,40.241362,-77.001869,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE3234_V,I,NE,East,NA,39.99676833,-76.23888167,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE3338_V,P,NE,East,NA,40.238335,-75.45160333,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE3345_V,P,NE,East,NA,39.88298,-75.42825833,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE8933_B,P,NE,East,NA,40.66677333,-77.90404,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE9043_B,U,NE,East,NA,40.6621,-77.931045,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE9044_B,I,NE,East,NA,40.67045667,-77.935275,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE9045_B,I,NE,East,NA,40.67102667,-77.938515,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE9046_B,U,NE,East,NA,40.672665,-77.93469667,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE9679_V,P,NE,East,NA,40.00197333,-80.48383,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE9681_V,I,NE,East,NA,39.99605333,-80.47591333,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE9682_V,I,NE,East,NA,39.98844833,-80.48696667,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PANE9683_V,E,NE,East,NA,39.98265333,-80.485745,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
PRSE9539_B,U,CB,CB,NA,18.315713,-65.745274,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9540_B,P,CB,CB,NA,18.314593,-65.746266,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9541_B,P,CB,CB,NA,18.314055,-65.747341,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9542_B,U,CB,CB,NA,18.314612,-65.748021,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9543_B,P,CB,CB,NA,18.313885,-65.749557,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9544_B,U,CB,CB,NA,18.313687,-65.752869,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9545_B,I,CB,CB,NA,18.039258,-66.172304,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9546_B,E,CB,CB,NA,18.040894,-66.165701,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9547_B,I,CB,CB,NA,18.039835,-66.169834,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9586_V,P,CB,CB,NA,18.39399,-66.055991,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9587_V,P,CB,CB,NA,18.3882833,-66.0774415,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
PRSE9588_V,U,CB,CB,NA,18.372755,-66.040654,CB,Caribbean,0,Southeast,2,NA,NA,CB,0
