SiteCode,ParentGlobalID,tmean,tmax,tmin,ppt,ppt.m01,ppt.m02,ppt.m03,ppt.m04,ppt.m05,ppt.m06,ppt.m07,ppt.m08,ppt.m09,ppt.m10,ppt.m11,ppt.m12,temp.m01,temp.m02,temp.m03,temp.m04,temp.m05,temp.m06,temp.m07,temp.m08,temp.m09,temp.m10,temp.m11,temp.m12,BFI,Elev_m,MeanSnowPersistence_10,MeanSnowPersistence_05,MeanSnowPersistence_01,SnowDom_SP10,SnowDom_SP05,SnowDom_SP01,CalcTime
SCSE9424_V,20f3c75b-8285-4e69-bbc6-88fe85b263c6,16.3700008392334,22.5699996948242,10.1599998474121,1258.34997558594,115.529998779297,114.529998779297,121.620002746582,87.5999984741211,89.2600021362305,98.4499969482422,106.059997558594,118.940002441406,98.0100021362305,92.1100006103516,97.3600006103516,118.879997253418,5.63000011444092,7.69000005722046,11.6599998474121,15.9499998092651,20.5300006866455,24.8099994659424,26.4899997711182,25.9500007629395,22.5200004577637,16.6800003051758,11.6199998855591,6.90999984741211,61,239,1.83765697479248,1.24341702461243,1.3274542093277,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
SCSE9441_B,ebc94355-267e-4053-9588-116576a1b3df,16.3899993896484,23.2299995422363,9.55000019073486,1145.86999511719,105.709999084473,109.410003662109,116.419998168945,78.7099990844727,75.8600006103516,100.769996643066,102.610000610352,101.970001220703,82.7900009155273,86.6800003051758,88.2300033569336,96.7099990844727,5.6100001335144,7.65999984741211,11.6599998474121,16.0599994659424,20.6100006103516,24.8700008392334,26.8099994659424,26.1000003814697,22.5799999237061,16.5599994659424,11.3900003433228,6.76000022888184,48,169,0.894173622131348,0.868662118911743,0.843679845333099,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE2131_V,a7e3b287-dfe9-48be-b71a-8a1bc837d1bd,12.9300003051758,19.0300006866455,6.82000017166138,1403.31994628906,124.809997558594,116.809997558594,124.209999084473,117.940002441406,137.679992675781,112.180000305176,128.600006103516,100.069999694824,100.790000915527,81.0800018310547,119.180000305176,139.970001220703,1.70000004768372,3.59999990463257,7.88000011444092,12.710000038147,17.2199993133545,21.4200000762939,23.3700008392334,22.9699993133545,19.3799991607666,13.4799995422363,8.27000045776367,3.11999988555908,31,528,3.2417325973510702,3.24540448188782,2.90013027191162,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE2132_B,299966ff-e02d-4392-90cd-5cae34caca62,13.210000038147,19.4500007629395,6.96999979019165,1374.73999023438,122.639999389648,113.900001525879,120.580001831055,112.529998779297,134.309997558594,109.940002441406,127.970001220703,100.730003356934,101.480003356934,79.2300033569336,115.48999786377,135.940002441406,1.9099999666214,3.83999991416931,8.14999961853027,13.0100002288818,17.5699996948242,21.8299999237061,23.7299995422363,23.3299999237061,19.7000007629395,13.75,8.42000007629395,3.30999994277954,31,495,2.99360966682434,2.6735053062439,2.09243726730347,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE7972_B,e018e046-4227-4e9d-bbea-343c33d81cd7,12.8800001144409,18.9200000762939,6.84000015258789,1407.86999511719,125.769996643066,117.300003051758,126.830001831055,113.629997253418,133.889999389648,107.930000305176,125.709999084473,91.2099990844727,113.26000213623,83.8600006103516,124.589996337891,143.889999389648,1.62000000476837,3.53999996185303,7.82000017166138,12.6800003051758,17.1800003051758,21.3700008392334,23.3199996948242,22.9200000762939,19.3500003814697,13.4899997711182,8.22999954223633,3.0699999332428,35,532,3.55650901794434,3.71742987632751,3.58562111854553,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE8762_B,81aa6150-b776-4c2b-aae9-2b3dde409c94,13.8299999237061,19.0400009155273,8.61999988555908,1535.94995117188,136.25,139.429992675781,143.699996948242,118.580001831055,117.849998474121,132.960006713867,129.830001831055,104.169998168945,118.76000213623,91.4300003051758,146.559997558594,156.429992675781,2.38000011444092,4.30000019073486,8.88000011444092,14.039999961853,18.1700000762939,22.2299995422363,24.1000003814697,23.8700008392334,20.4400005340576,14.6199998855591,9.18000030517578,3.78999996185303,38,433,1.70955944061279,1.722651720047,1.50649988651276,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE8765_B,61b4ac03-e3de-40a0-b3e5-743005c05f67,13.8000001907349,19.25,8.35000038146973,1503.59997558594,134.669998168945,137.580001831055,140.990005493164,116.300003051758,116.430000305176,128.770004272461,127.769996643066,100.430000305176,116.910003662109,89.9400024414062,142.190002441406,151.619995117188,2.41000008583069,4.32000017166138,8.88000011444092,14.0100002288818,18.1000003814697,22.1599998474121,24.0300006866455,23.8099994659424,20.3799991607666,14.5699996948242,9.17000007629395,3.82999992370605,38,491,1.7331919670105,1.81070804595947,1.80286645889282,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE9094_B,4d0a28f1-3a83-4643-a48f-5b3bc41aaf03,14.460000038147,20.4300003051758,8.47999954223633,1363.78002929688,102.709999084473,116.699996948242,125.540000915527,117.669998168945,157.320007324219,108.110000610352,116.050003051758,79.0100021362305,92.2699966430664,95.7300033569336,116,136.669998168945,2.45000004768372,4.73000001907349,9.64000034332275,14.6099996566772,18.7700004577637,23.1200008392334,25.2299995422363,24.8600006103516,21.1399993896484,15.0600004196167,9.72000026702881,4.1399998664856,41,252,2.72783732414246,2.62710523605347,2.38321256637573,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE9097_B,30930483-2de8-4651-a1b5-e7ba3a6ef634,14.3599996566772,20.5,8.22000026702881,1324.11999511719,101.23999786377,115.550003051758,121.269996643066,113.470001220703,148.270004272461,105.919998168945,109.360000610352,80.5500030517578,94.0299987792969,89.1699981689453,114.150001525879,131.139999389648,2.3199999332428,4.6399998664856,9.42000007629395,14.3699998855591,18.7800006866455,23.25,25.2800006866455,24.8899993896484,21.0200004577637,14.8299999237061,9.60999965667725,3.95000004768372,32,254,2.080153465271,2.49761748313904,2.32400345802307,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE9109_B,f49c6d22-0011-45d8-a73b-e15b4812c055,13.0299997329712,19.1800003051758,6.86999988555908,1401.85998535156,125.059997558594,116.76000213623,125.620002746582,113.860000610352,133.660003662109,108.480003356934,126.75,91.7600021362305,111.480003356934,82.7799987792969,123.199996948242,142.449996948242,1.76999998092651,3.6800000667572,7.98000001907349,12.8000001907349,17.3400001525879,21.5799999237061,23.5,23.1100006103516,19.5100002288818,13.5799999237061,8.30000019073486,3.1800000667572,36,536,3.58306789398193,3.4433913230896,3.0873486995697,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE9463_B,a26fe176-fd10-4979-b6aa-e9779457d112,13.210000038147,19.8099994659424,6.59999990463257,1338.23999023438,112.550003051758,107.379997253418,115.48999786377,105.73999786377,138.130004882812,130.320007324219,143.570007324219,109.330001831055,102.959999084473,65.1699981689453,101.23999786377,106.360000610352,2.52999997138977,4.42000007629395,8.43000030517578,12.9899997711182,17.4500007629395,21.4899997711182,23.1900005340576,22.75,19.4799995422363,13.4799995422363,8.47999954223633,3.8199999332428,49,499,3.75658249855042,3.15362238883972,3.59411120414734,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE9464_B,48adb8f3-dde0-4aed-807e-e62a3a09d32d,13.210000038147,19.8099994659424,6.59999990463257,1338.23999023438,112.550003051758,107.379997253418,115.48999786377,105.73999786377,138.130004882812,130.320007324219,143.570007324219,109.330001831055,102.959999084473,65.1699981689453,101.23999786377,106.360000610352,2.52999997138977,4.42000007629395,8.43000030517578,12.9899997711182,17.4500007629395,21.4899997711182,23.1900005340576,22.75,19.4799995422363,13.4799995422363,8.47999954223633,3.8199999332428,49,499,3.75658416748047,3.1572048664093,3.64031910896301,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE9487_B,2651e41c-66aa-402f-8c82-934353487ea4,13.1800003051758,18.8600006103516,7.48999977111816,1437.59997558594,121.580001831055,114.120002746582,118.120002746582,103.029998779297,148.179992675781,133.919998168945,139.690002441406,106.220001220703,109.73999786377,90.0500030517578,108.080001831055,144.869995117188,1.87999999523163,3.58999991416931,8.01000022888184,12.7700004577637,17.7099990844727,21.8700008392334,23.5,23.2199993133545,19.8500003814697,14.0799999237061,8.34000015258789,3.27999997138977,36,543,4.67460918426514,4.29740905761719,3.45709848403931,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE9489_B,543da386-9541-4e4a-b59d-90167f057a7c,13.3900003433228,19.1900005340576,7.59000015258789,1360.32995605469,121.599998474121,115.569999694824,119.069999694824,108.290000915527,151.009994506836,111.389999389648,126.269996643066,97.870002746582,93.4000015258789,80.8199996948242,106.209999084473,128.830001831055,2.16000008583069,4.09000015258789,7.09000015258789,12.1899995803833,18.25,22.5400009155273,24.3500003814697,23.9699993133545,20.4599990844727,14.3699998855591,7.6100001335144,3.60999989509583,40,574,3.94984650611877,4.3168888092041,4.83731460571289,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE9490_V,3605ec80-3fb8-4a6d-a25e-e1feeea234eb,13.3299999237061,19.2299995422363,7.42999982833862,1377.27001953125,121.970001220703,116.370002746582,119.889999389648,108.76000213623,155.619995117188,112.129997253418,128.5,98.6999969482422,94.870002746582,82.3399963378906,107.870002746582,130.25,1.9099999666214,3.85999989509583,7.32999992370605,12.3999996185303,18.0499992370605,22.3999996185303,24.2399997711182,23.8799991607666,20.4500007629395,14.289999961853,7.73000001907349,3.44000005722046,40,574,3.9893000125885,4.57768726348877,3.99433302879333,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE9512_B,c7d84ef8-bf5f-4567-8210-de0428047adf,13.3999996185303,19.1100006103516,7.69000005722046,1366.31005859375,121.669998168945,115.900001525879,119.290000915527,108.349998474121,152.770004272461,111.610000610352,127.129997253418,98.1699981689453,93.7300033569336,81.4100036621094,106.830001831055,129.449996948242,2.20000004768372,4.1100001335144,7.01000022888184,12.1800003051758,18.2999992370605,22.5699996948242,24.3700008392334,23.9899997711182,20.5,14.3999996185303,7.55999994277954,3.65000009536743,40,574,3.93384027481079,4.31991577148438,4.79681825637817,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TNNE9513_B,4e12ef02-8c6d-45ec-988a-e256a1690742,12.8299999237061,18.8299999237061,6.82999992370605,1406.85998535156,125,117.01000213623,124.599998474121,118.629997253418,137.940002441406,112.25,128.649993896484,99.8899993896484,101.220001220703,81.4700012207031,119.680000305176,140.520004272461,1.58000004291534,3.49000000953674,7.78999996185303,12.6400003433228,17.1299991607666,21.2999992370605,23.2600002288818,22.8600006103516,19.2900009155273,13.4200000762939,8.19999980926514,3.03999996185303,31,551,3.21697640419006,3.26826763153076,3.07316780090332,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE5103_V,8481bf8e-72ba-421e-94eb-d7b6cc84e66d,21.3700008392334,26.8799991607666,15.8599996566772,1065.68994140625,70.3300018310547,60.439998626709,68.3499984741211,65.0500030517578,123.269996643066,115.970001220703,99.0299987792969,73.5999984741211,117.309997558594,120.48999786377,88.7600021362305,63.0900001525879,12.1400003433228,14.1300001144409,17.3999996185303,21.1399993896484,24.9799995422363,27.8700008392334,28.8799991607666,29.3400001525879,26.9599990844727,22.6900005340576,17.75,13.2200002670288,13,26,0.32336238026619,0.241160959005356,0.228400349617004,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE5120_V,f590d1c0-8016-4362-a39e-cdd7c4a11e52,21.0699996948242,26.7399997711182,15.3900003433228,1109.65002441406,76.2799987792969,64.9400024414062,72.4899978637695,64.5999984741211,121.879997253418,119.870002746582,103.949996948242,77.7099990844727,114.860000610352,123.059997558594,98.1999969482422,71.8099975585938,11.6099996566772,13.8599996566772,16.9899997711182,20.6700000762939,24.8500003814697,27.6299991607666,28.5400009155273,29.2199993133545,26.7199993133545,22.2999992370605,17.4400005340576,12.9499998092651,14,28,0.339963346719742,0.328691512346268,0.163035422563553,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE5123_V,8c135481-b912-470e-aebd-495a4774bced,18.5799999237061,24.9599990844727,12.1999998092651,982.390014648438,68.3000030517578,76.9899978637695,90.9100036621094,74.3000030517578,115.919998168945,103.779998779297,46.7099990844727,52.0800018310547,77.7099990844727,110.349998474121,83.1800003051758,82.1600036621094,7.65000009536743,9.89000034332275,13.8000001907349,18.2000007629395,22.8199996948242,26.6299991607666,28.7000007629395,28.9599990844727,25.1200008392334,19.3999996185303,13.4700002670288,8.36999988555908,11,128,0.898118376731873,0.995972335338593,1.0852837562561,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE5134_V,a518af5c-82d1-4fa8-b98a-59b67449433a,20.9699993133545,26.6700000762939,15.2700004577637,1119.07995605469,78.0699996948242,67.9300003051758,72.25,68.4400024414062,119.089996337891,122.25,100.01000213623,82.0899963378906,112.650001525879,124.019996643066,101.26000213623,71.0199966430664,11.6599998474121,13.6400003433228,16.9799995422363,20.7399997711182,24.7700004577637,27.5799999237061,28.5599994659424,29.0300006866455,26.5699996948242,22.1700000762939,17.1900005340576,12.75,10,34,0.426426261663437,0.422169238328934,0.156646564602852,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE5247_V,fd44f807-bc37-4e7d-b78e-7d62c17d8c26,20.3099994659424,25.8899993896484,14.7200002670288,1243.69995117188,95.0800018310547,85.8099975585938,85.6500015258789,80.6900024414062,125.860000610352,136.660003662109,83.0899963378906,92.620002746582,103.73999786377,130.940002441406,125.080001831055,98.4800033569336,10.9899997711182,12.75,16.3199996948242,20.0900001525879,24.25,27.2700004577637,28.3899993896484,28.6399993896484,25.9599990844727,21.2700004577637,16.1100006103516,11.6400003433228,23,55,0.620435655117035,0.707049965858459,0.69767165184021,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE8959_B,fb0b8159-8abb-4737-82ac-6d94428c9827,17.6000003814697,23.6900005340576,11.5100002288818,1136.77001953125,67.2900009155273,86.8600006103516,105.139999389648,87.2699966430664,142.380004882812,114.190002441406,71.2200012207031,56.2700004577637,79.1699981689453,126.870002746582,104.519996643066,95.5899963378906,6.3899998664856,8.52000045776367,12.7299995422363,17.1399993896484,21.8299999237061,25.8899993896484,28.2199993133545,28.3400001525879,24.1900005340576,18.3600006103516,12.5500001907349,7.05000019073486,16,174,1.3349757194519,1.25858461856842,1.11412668228149,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9431_B,946d0f05-6758-4b17-b8db-81423eca5721,18.9300003051758,25.3600006103516,12.4899997711182,1286.58996582031,109.879997253418,100.620002746582,98.870002746582,82.8399963378906,114.980003356934,136.649993896484,81.7900009155273,85.8300018310547,97.5299987792969,126.120002746582,128.240005493164,123.23999786377,8.93000030517578,10.9099998474121,14.710000038147,18.6200008392334,23.0599994659424,26.3799991607666,27.9899997711182,28.0699996948242,24.9599990844727,19.5599994659424,14.3000001907349,9.63000011444092,19,88,0.283322006464005,0.282145351171494,0.29151776432991,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9433_B,2b97f609-ce86-4f99-a36a-c64ca014e8d1,17.6100006103516,23.6900005340576,11.5299997329712,1136.43994140625,67.0699996948242,86.4499969482422,105.519996643066,87.3000030517578,142.970001220703,113.610000610352,70.3899993896484,56.5999984741211,78.8600006103516,127.089996337891,104.330001831055,96.25,6.40999984741211,8.5600004196167,12.7399997711182,17.1499996185303,21.7999992370605,25.8700008392334,28.2000007629395,28.3500003814697,24.2199993133545,18.3999996185303,12.5699996948242,7.09000015258789,14,182,1.31571352481842,1.30049920082092,0.906306147575378,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9437_B,7dcfde88-3ec8-4dd6-ab2b-bc70171fe9d9,19.5699996948242,25.6599998474121,13.4700002670288,1309.42004394531,108.25,93.9300003051758,91.3300018310547,83.5699996948242,124.190002441406,154.369995117188,77.9000015258789,87.4899978637695,104.76000213623,133.580001831055,135.119995117188,114.930000305176,10,11.8100004196167,15.5100002288818,19.25,23.5200004577637,26.6800003051758,28.0100002288818,28.2700004577637,25.3600006103516,20.4500007629395,15.289999961853,10.6999998092651,25,100,0.381048113107681,0.530324041843414,0.806270062923431,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9466_V,cf305c8c-901a-4b95-b906-e6b93ad484a6,19.1100006103516,25.3299999237061,12.8900003433228,947.809997558594,58.7999992370605,73.5599975585938,88.2399978637695,65.4400024414062,118.559997558594,98.6600036621094,45.6699981689453,58.0800018310547,75.0999984741211,102.449996948242,81.7900009155273,81.4599990844727,8.47999954223633,10.5699996948242,14.460000038147,18.8500003814697,23.2700004577637,26.8299999237061,28.8099994659424,29.1000003814697,25.4699993133545,20.0499992370605,14.3100004196167,9.15999984741211,13,163,0.267062336206436,0.115627564489841,0.0126663204282522,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9467_V,ee679a77-ca5f-4701-ab06-8853f906771b,19.0799999237061,25.3099994659424,12.8500003814697,947.25,58.4700012207031,73.379997253418,88.2600021362305,65.1399993896484,118.949996948242,98,46.1599998474121,58,75.25,102.459999084473,81.6699981689453,81.5100021362305,8.42000007629395,10.539999961853,14.4200000762939,18.8099994659424,23.2399997711182,26.8099994659424,28.7800006866455,29.0900001525879,25.4500007629395,20.0100002288818,14.2700004577637,9.11999988555908,13,164,0.242258787155151,0.127298623323441,0.0313612930476665,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9496_BO,1f54aaf5-c47b-40fa-9d0c-d62c031c21b7,18.8799991607666,25.0699996948242,12.6800003051758,1223.01000976562,105.449996948242,95.7200012207031,95.3499984741211,79.5199966430664,114.449996948242,128.639999389648,77.870002746582,81.379997253418,92.2699966430664,125.199996948242,115.209999084473,111.949996948242,8.77999973297119,10.8100004196167,14.5600004196167,18.5100002288818,22.8999996185303,26.3099994659424,28.1599998474121,28.2399997711182,24.9899997711182,19.6200008392334,14.2299995422363,9.42000007629395,18,128,0.348264813423157,0.340282261371613,0.737476944923401,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9497_B,fe1a28c7-493a-4ebd-8a74-57a54cddde24,18.9500007629395,25.3899993896484,12.5100002288818,1291.02001953125,110.040000915527,100.699996948242,99.0699996948242,83.120002746582,114.949996948242,137.440002441406,81.9599990844727,86.1399993896484,98.1999969482422,125.819999694824,129.360000610352,124.220001220703,8.97000026702881,10.9300003051758,14.7200002670288,18.6499996185303,23.0900001525879,26.4099998474121,28,28.0900001525879,24.9799995422363,19.5699996948242,14.3199996948242,9.67000007629395,20,84,0.313470244407654,0.385834366083145,0.352360039949417,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9498_B,b9c4dfd8-48d7-476d-801a-0e0f1a267626,18.9500007629395,25.4699993133545,12.4200000762939,1284.68994140625,109.620002746582,100.419998168945,98.7900009155273,82.9400024414062,114.220001220703,136.339996337891,81.1600036621094,86.0100021362305,97.4300003051758,125.279998779297,128.970001220703,123.51000213623,9.02000045776367,10.9799995422363,14.7799997329712,18.6800003051758,23.0900001525879,26.3600006103516,27.9599990844727,28,24.9500007629395,19.5100002288818,14.2799997329712,9.75,20,73,0.30789840221405,0.389552533626556,0.131930395960808,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9499_B,f02439ad-6d93-4ef2-bc30-afe70ff513e2,18.7399997711182,25.2299995422363,12.2399997711182,1247.76000976562,108.169998168945,99.6100006103516,97.620002746582,80.6399993896484,114.319999694824,127.699996948242,77.379997253418,82.5699996948242,94.0999984741211,126.73999786377,121.970001220703,116.940002441406,8.6899995803833,10.6999998092651,14.5100002288818,18.3999996185303,22.8400001525879,26.2099990844727,27.9500007629395,27.9599990844727,24.8199996948242,19.2999992370605,14.1000003814697,9.35999965667725,17,91,0.253561735153198,0.189898476004601,0.0311744175851345,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9500_BO,cc68ff00-498b-4f26-89cf-58b413dff129,18.9400005340576,25.4300003051758,12.4399995803833,1290.65002441406,109.919998168945,100.550003051758,98.9800033569336,83.129997253418,114.76000213623,137.479995727539,81.8300018310547,86.2300033569336,98.2399978637695,125.559997558594,129.669998168945,124.300003051758,9,10.9700002670288,14.7600002288818,18.6599998474121,23.1000003814697,26.3600006103516,27.9400005340576,28.0200004577637,24.9300003051758,19.5,14.2600002288818,9.72999954223633,20,72,0.337531089782715,0.494366198778152,0.322604358196259,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9501_B,180bbd19-054f-4177-917a-fa3b7c7c1230,19.8999996185303,25.9400005340576,13.8599996566772,1183.81005859375,97.7099990844727,84.6999969482422,86.1999969482422,78.4199981689453,116.48999786377,125.040000915527,69.0100021362305,84.6900024414062,96.5599975585938,124.919998168945,121.069999694824,99,10.25,12.0699996948242,15.8999996185303,19.7199993133545,23.9300003051758,27.0599994659424,28.3899993896484,28.6599998474121,25.7099990844727,20.75,15.4899997711182,10.8800001144409,22,94,0.801769375801086,0.297149240970612,0.0611006356775761,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9502_B,8fe7f30e-7d4a-494e-aaa4-170067b8833c,19.9599990844727,25.8799991607666,14.0299997329712,1171.61999511719,97.5599975585938,84.4300003051758,85.8000030517578,78.3499984741211,116.48999786377,121.379997253418,67.3099975585938,82.2099990844727,95.379997253418,123.980003356934,119.98999786377,98.7399978637695,10.2200002670288,11.9899997711182,15.9099998474121,19.75,23.9599990844727,27.1399993896484,28.5400009155273,28.8299999237061,25.7600002288818,20.8400001525879,15.6300001144409,10.8999996185303,21,109,0.438992142677307,0.441634595394135,0.725806772708893,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9503_B,0acc72ec-5d45-4b7d-b701-95a3d6ea53af,17.8700008392334,23.9300003051758,11.8000001907349,1083.30004882812,63.189998626709,86.0299987792969,97.9599990844727,85.1399993896484,143.490005493164,110.639999389648,61.8400001525879,51.9099998474121,74.6900024414062,123.459999084473,96.2699966430664,88.6800003051758,6.71999979019165,8.82999992370605,12.960000038147,17.4300003051758,22.0599994659424,26.1000003814697,28.4300003051758,28.5499992370605,24.3700008392334,18.6200008392334,12.8500003814697,7.5,17,176,1.17680978775024,1.07225942611694,0.748752295970917,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9504_B,f7659ecb-2194-4852-95c4-869b99a48f1a,17.2000007629395,23.4500007629395,10.9399995803833,1151.96997070312,68.0100021362305,86.629997253418,104.099998474121,89.7900009155273,140.520004272461,120.01000213623,75.8499984741211,57.689998626709,86.5,124.580001831055,105.419998168945,92.870002746582,5.71000003814697,8.07999992370605,12.3599996566772,16.8400001525879,21.3700008392334,25.5900001525879,27.8899993896484,28.0400009155273,23.8700008392334,17.9300003051758,12.1099996566772,6.53000020980835,16,164,1.62431693077087,1.6957243680954,1.77398931980133,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9505_B,dde6b757-a7cd-480a-8b00-98e8a50f94f5,17.1200008392334,23.4599990844727,10.7799997329712,1142.34997558594,66.5199966430664,85.2900009155273,102.830001831055,89.370002746582,139.020004272461,124.25,74.5800018310547,57.75,87.2099990844727,122.529998779297,101.940002441406,91.0599975585938,5.6399998664856,8.02000045776367,12.4099998474121,16.8600006103516,21.3299999237061,25.4799995422363,27.7399997711182,27.9400005340576,23.8099994659424,17.8500003814697,11.9899997711182,6.42000007629395,16,173,1.70143258571625,1.65973448753357,1.06644999980927,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9511_B,ef9c4020-9561-4412-8dba-f4a6e2df0b74,17.9300003051758,24.0499992370605,11.8000001907349,1079.83996582031,62.4700012207031,86.3000030517578,97.75,85.5100021362305,143.339996337891,110.319999694824,60.8600006103516,51.7099990844727,74.4000015258789,122.970001220703,95.7799987792969,88.4300003051758,6.84999990463257,8.9399995803833,13.0500001907349,17.5100002288818,22.1800003051758,26.1599998474121,28.4300003051758,28.5599994659424,24.3899993896484,18.6800003051758,12.8999996185303,7.5,17,173,1.16268062591553,1.07986760139465,0.784566640853882,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9619_V,bb83c464-e6ff-4613-9cf2-7b34f8fb2f3b,17.1900005340576,23.5200004577637,10.8500003814697,1153.71997070312,67.370002746582,84.4100036621094,104.029998779297,91.3099975585938,141.259994506836,119.220001220703,75.4100036621094,59.4099998474121,90.2699966430664,123.860000610352,105.25,91.9199981689453,5.82000017166138,8.17000007629395,12.4799995422363,16.9400005340576,21.2900009155273,25.5,27.7399997711182,27.8899993896484,23.8299999237061,17.8099994659424,12.0900001525879,6.67000007629395,13,149,1.52277505397797,1.38289892673492,1.51754939556122,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9620_V,67023ef4-5dcf-4510-90c4-23b6045ccdad,17.1900005340576,23.5200004577637,10.8500003814697,1153.71997070312,67.370002746582,84.4100036621094,104.029998779297,91.3099975585938,141.259994506836,119.220001220703,75.4100036621094,59.4099998474121,90.2699966430664,123.860000610352,105.25,91.9199981689453,5.82000017166138,8.17000007629395,12.4799995422363,16.9400005340576,21.2900009155273,25.5,27.7399997711182,27.8899993896484,23.8299999237061,17.8099994659424,12.0900001525879,6.67000007629395,13,149,1.52188444137573,1.38052701950073,1.5023775100708,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9621_V,66d23ee6-8e57-4305-8063-4caa58ecf284,17.1900005340576,23.5200004577637,10.8500003814697,1153.71997070312,67.370002746582,84.4100036621094,104.029998779297,91.3099975585938,141.259994506836,119.220001220703,75.4100036621094,59.4099998474121,90.2699966430664,123.860000610352,105.25,91.9199981689453,5.82000017166138,8.17000007629395,12.4799995422363,16.9400005340576,21.2900009155273,25.5,27.7399997711182,27.8899993896484,23.8299999237061,17.8099994659424,12.0900001525879,6.67000007629395,13,149,1.52699899673462,1.39899945259094,1.48887431621552,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
TXSE9622_V,5b825588-7493-4359-83ff-c1fd101aa2ff,17.2299995422363,23.4799995422363,10.9799995422363,1156.97998046875,68.0500030517578,85.4700012207031,104.620002746582,91.0299987792969,141.279998779297,118.069999694824,76.2099990844727,58.7700004577637,89.4700012207031,124.51000213623,106.349998474121,93.1500015258789,5.84999990463257,8.14999961853027,12.4499998092651,16.9200000762939,21.3700008392334,25.6000003814697,27.8600006103516,28,23.8999996185303,17.9099998474121,12.1499996185303,6.65000009536743,12,160,1.54659056663513,1.52459681034088,1.24429428577423,Not snow-dominated,Not snow-dominated,Not snow-dominated,2022-11-17T22:08:58Z
